Non_B_timestamp	Non_B_symbol	Non_B_timeframe	Non_B_close	Non_B_Base_FL	Non_B_UOEDT	Non_B_LOEDT	Non_B_horiz_high_map	Non_B_horiz_low_map	Non_B_ssa	Non_B_ema_ssa	Non_B_crossing
1787023802	XAUUSD	M15	4394.83						4395.34573819	4396.12368528	0
1787024702	XAUUSD	M15	4392.02						4394.83419430	4395.47893979	0
1787025602	XAUUSD	M15	4392.44						4394.22383536	4394.85138758	0
1787026502	XAUUSD	M15	4392.51						4393.49973307	4394.17556032	0
1787027402	XAUUSD	M15	4393.68						4392.75324018	4393.46440025	0
1787028302	XAUUSD	M15	4393.70						4392.13387985	4392.79914005	0
1787029202	XAUUSD	M15	4391.33						4391.83186492	4392.31550249	0
1787030102	XAUUSD	M15	4391.45						4392.06342179	4392.18946214	0
1787031002	XAUUSD	M15	4393.74					4386.07000	4392.87683983	4392.53315098	1
1787031902	XAUUSD	M15	4394.34						4394.15935476	4393.34625287	0
1787032802	XAUUSD	M15	4395.14						4395.76398928	4394.55512108	0
1787033702	XAUUSD	M15	4399.52						4397.41692273	4395.98602190	0
1787034602	XAUUSD	M15	4397.11						4398.77932184	4397.38267187	0
1787035502	XAUUSD	M15	4398.71						4399.70199576	4398.54233381	0
1787036402	XAUUSD	M15	4397.66						4399.99424177	4399.26828779	0
1787037302	XAUUSD	M15	4403.27						4399.66068662	4399.46448721	0
1787038202	XAUUSD	M15	4401.45				4403.66000		4398.62401065	4399.04424893	1
1787039102	XAUUSD	M15	4395.76						4397.08270295	4398.06347594	0
1787040002	XAUUSD	M15	4392.66						4395.35956692	4396.71152143	0
1787040902	XAUUSD	M15	4389.56						4393.72601181	4395.21876662	0
1787041802	XAUUSD	M15	4396.67						4392.41118781	4393.81497722	0
1787042702	XAUUSD	M15	4393.37						4391.37837382	4392.59667552	0
1787043602	XAUUSD	M15	4392.77						4390.83751888	4391.71709720	0
1787044502	XAUUSD	M15	4389.25						4390.87194114	4391.29451917	0
1787045402	XAUUSD	M15	4388.54						4391.53557332	4391.41504625	1
1787046302	XAUUSD	M15	4393.28						4392.67698494	4392.04601559	0
1787047202	XAUUSD	M15	4394.48						4393.90173856	4392.97387708	0
1787048102	XAUUSD	M15	4392.04						4394.90537112	4393.93962410	0
1787049002	XAUUSD	M15	4398.65						4395.48959528	4394.71460969	0
1787049902	XAUUSD	M15	4397.63						4395.34729341	4395.03095155	0
1787050802	XAUUSD	M15	4393.57						4394.56033306	4394.79564231	1
1787051702	XAUUSD	M15	4390.07						4393.48158508	4394.13861369	0
1787052602	XAUUSD	M15	4390.97						4392.53498850	4393.33680110	0
1787053502	XAUUSD	M15	4395.94						4392.01370354	4392.67525232	0
1787054402	XAUUSD	M15	4393.30						4392.02809162	4392.35167197	0
1787055302	XAUUSD	M15	4395.25						4392.73891914	4392.54529555	1
1787056202	XAUUSD	M15	4392.23						4393.99521286	4393.27025421	0
1787057102	XAUUSD	M15	4394.46						4395.57029653	4394.42027537	0
1787058002	XAUUSD	M15	4395.78						4396.93127726	4395.67577631	0
1787058902	XAUUSD	M15	4388.74						4397.48686667	4396.58132149	0
1787059802	XAUUSD	M15	4401.16				4406.49000		4396.88337114	4396.73234632	0
1787060702	XAUUSD	M15	4394.65						4394.41998643	4395.57616637	1
1787061602	XAUUSD	M15	4393.24						4390.18932394	4392.88274516	0
1787062502	XAUUSD	M15	4394.47						4384.49254322	4388.68764419	0
1787063402	XAUUSD	M15	4380.09						4377.83805423	4383.26284921	0
1787064302	XAUUSD	M15	4366.63						4371.31470716	4377.28877818	0
1787065202	XAUUSD	M15	4360.07						4365.95665412	4371.62271615	0
1787066102	XAUUSD	M15	4354.91						4362.39611172	4367.00941393	0
1787067002	XAUUSD	M15	4358.68						4360.87732151	4363.94336772	0
1787067902	XAUUSD	M15	4364.97						4361.03158034	4362.48747403	0
1787068802	XAUUSD	M15	4367.69						4362.17960263	4362.33353833	0
1787069702	XAUUSD	M15	4364.14						4363.61449077	4362.97401455	1
1787070602	XAUUSD	M15	4367.41						4364.87752044	4363.92576750	0
1787071502	XAUUSD	M15	4363.85						4365.46403389	4364.69490069	0
1787072402	XAUUSD	M15	4366.94						4365.28271935	4364.98881002	0
1787073302	XAUUSD	M15	4365.38						4364.25071287	4364.61976144	1
1787074202	XAUUSD	M15	4358.60						4362.59254097	4363.60615121	0
1787075102	XAUUSD	M15	4357.71						4360.76321281	4362.18468201	0
1787076002	XAUUSD	M15	4357.73						4359.02070078	4360.60269139	0
1787076902	XAUUSD	M15	4360.24						4357.47995049	4359.04132094	0
1787077802	XAUUSD	M15	4354.28						4356.05483096	4357.54807595	0
1787078702	XAUUSD	M15	4354.27						4354.75611962	4356.15209779	0
1787079602	XAUUSD	M15	4356.98						4353.34309903	4354.74759841	0
1787080502	XAUUSD	M15	4354.87						4351.49089284	4353.11924563	0
1787081402	XAUUSD	M15	4349.77						4349.08719506	4351.10322034	0
1787082302	XAUUSD	M15	4345.54						4346.24812490	4348.67567262	0
1787083202	XAUUSD	M15	4341.94						4343.19980285	4345.93773774	0
1787084102	XAUUSD	M15	4337.77						4340.24299437	4343.09036605	0
1787085002	XAUUSD	M15	4332.29						4337.68309298	4340.38672952	0
1787085902	XAUUSD	M15	4334.40						4335.81119496	4338.09896224	0
1787090402	XAUUSD	M15	4340.73						4334.58823089	4336.34359656	0
1787091302	XAUUSD	M15	4336.21						4333.74566277	4335.04462967	0
1787092202	XAUUSD	M15	4333.69						4333.29885126	4334.17174047	0
1787093102	XAUUSD	M15	4333.84						4333.18735684	4333.67954865	0
1787094002	XAUUSD	M15	4334.14						4333.30230058	4333.49092461	0
1787094902	XAUUSD	M15	4330.49						4333.64278090	4333.56685276	1
1787095802	XAUUSD	M15	4329.90						4334.35511255	4333.96098265	0
1787096702	XAUUSD	M15	4332.99						4335.52702679	4334.74400472	0
1787097602	XAUUSD	M15	4342.94						4337.12688262	4335.93544367	0
1787098502	XAUUSD	M15	4343.03						4338.92345928	4337.42945147	0
1787099402	XAUUSD	M15	4343.59						4340.92580055	4339.17762601	0
1787100302	XAUUSD	M15	4337.78						4343.11727068	4341.14744835	0
1787101202	XAUUSD	M15	4343.87					4324.63000	4345.64235540	4343.39490187	0
1787102102	XAUUSD	M15	4342.32						4348.26602368	4345.83046278	0
1787103002	XAUUSD	M15	4355.66						4350.93146440	4348.38096359	0
1787103902	XAUUSD	M15	4356.62						4353.15767484	4350.76931921	0
1787104802	XAUUSD	M15	4353.64						4354.84506319	4352.80719120	0
1787105702	XAUUSD	M15	4359.67				4361.90000		4356.07944741	4354.44331931	0
1787106602	XAUUSD	M15	4355.41						4356.75878032	4355.60104981	0
1787107502	XAUUSD	M15	4355.03						4357.07667343	4356.33886162	0
1787108402	XAUUSD	M15	4354.60						4357.10071795	4356.71978979	0
1787109302	XAUUSD	M15	4357.07						4356.86879279	4356.79429129	0
1787110202	XAUUSD	M15	4358.41						4356.26149487	4356.52789308	1
1787111102	XAUUSD	M15	4355.05						4355.13014203	4355.82901755	0
1787112002	XAUUSD	M15	4354.64						4353.48058878	4354.65480316	0
1787112902	XAUUSD	M15	4351.13						4351.30723882	4352.98102099	0
1787113802	XAUUSD	M15	4346.68						4348.74069780	4350.86085939	0
1787114702	XAUUSD	M15	4348.39						4346.01468959	4348.43777449	0
1787115602	XAUUSD	M15	4338.96						4343.29766992	4345.86772220	0
1787116502	XAUUSD	M15	4345.13						4341.03112437	4343.44942328	0
1787117402	XAUUSD	M15	4342.11						4339.33813455	4341.39377892	0
1787118302	XAUUSD	M15	4335.70					4335.08000	4338.58770382	4339.99074137	0
1787119202	XAUUSD	M15	4337.51						4339.20495525	4339.59784831	0
1787120102	XAUUSD	M15	4343.25						4341.20237518	4340.40011174	1
1787121002	XAUUSD	M15	4341.83						4344.25105713	4342.32558444	0
1787121902	XAUUSD	M15	4348.93						4347.97148585	4345.14853514	0
1787122802	XAUUSD	M15	4350.51						4351.66695926	4348.40774720	0
1787123702	XAUUSD	M15	4356.62						4354.82166430	4351.61470575	0
1787124602	XAUUSD	M15	4354.60						4356.96275551	4354.28873063	0
1787125502	XAUUSD	M15	4354.88						4358.05894892	4356.17383978	0
1787126402	XAUUSD	M15	4361.66						4358.29214614	4357.23299296	0
1787127302	XAUUSD	M15	4360.73						4357.86909543	4357.55104419	0
1787128202	XAUUSD	M15	4362.53						4357.33522947	4357.44313683	1
1787129102	XAUUSD	M15	4355.54						4357.13000043	4357.28656863	0
1787130002	XAUUSD	M15	4356.30						4357.79431611	4357.54044237	1
1787130902	XAUUSD	M15	4356.62						4359.34569605	4358.44306921	0
1787131802	XAUUSD	M15	4358.72						4361.55287815	4359.99797368	0
1787132702	XAUUSD	M15	4361.91						4363.92486425	4361.96141897	0
1787133602	XAUUSD	M15	4363.71						4365.85451115	4363.90796506	0
1787134502	XAUUSD	M15	4368.69						4366.87998796	4365.39397651	0
1787135402	XAUUSD	M15	4368.03						4366.73883976	4366.06640813	0
1787136302	XAUUSD	M15	4367.24						4365.71967082	4365.89303948	1
1787137202	XAUUSD	M15	4373.27						4364.56004686	4365.22654317	0
1787138102	XAUUSD	M15	4370.94						4364.10857332	4364.66755824	0
1787139002	XAUUSD	M15	4363.60						4365.62937982	4365.14846903	1
1787139902	XAUUSD	M15	4364.63						4370.40086117	4367.77466510	0
1787140802	XAUUSD	M15	4368.38						4379.09997610	4373.43732060	0
1787141702	XAUUSD	M15	4369.37						4391.73318146	4382.58525103	0
1787142602	XAUUSD	M15	4417.09						4407.68533304	4395.13529204	0
1787143502	XAUUSD	M15	4438.78						4424.64560418	4409.89044811	0
1787144402	XAUUSD	M15	4456.01						4440.76568878	4425.32806844	0
1787145302	XAUUSD	M15	4458.07						4454.59154822	4439.95980833	0
1787146202	XAUUSD	M15	4460.92						4465.53759492	4452.74870163	0
1787147102	XAUUSD	M15	4459.49						4473.52689862	4463.13780012	0
1787148002	XAUUSD	M15	4473.72						4479.02806081	4471.08293046	0
1787148902	XAUUSD	M15	4485.93						4482.41793147	4476.75043097	0
1787149802	XAUUSD	M15	4489.51						4484.24503602	4480.49773349	0
1787150702	XAUUSD	M15	4488.14						4485.28741084	4482.89257217	0
1787151602	XAUUSD	M15	4485.28						4486.29237893	4484.59247555	0
1787152502	XAUUSD	M15	4483.61						4487.77374101	4486.18310828	0
1787153402	XAUUSD	M15	4490.24						4489.85410509	4488.01860669	0
1787154302	XAUUSD	M15	4493.86						4492.08952837	4490.05406753	0
1787155202	XAUUSD	M15	4497.63						4493.96626902	4492.01016827	0
1787156102	XAUUSD	M15	4491.14						4494.95465468	4493.48241147	0
1787157002	XAUUSD	M15	4494.99						4494.94916836	4494.21578992	0
1787157902	XAUUSD	M15	4493.81						4493.80944525	4494.01261758	1
1787158802	XAUUSD	M15	4492.76						4491.75514946	4492.88388352	0
1787159702	XAUUSD	M15	4488.00						4489.25957819	4491.07173086	0
1787160602	XAUUSD	M15	4488.70						4487.01502103	4489.04337594	0
1787161502	XAUUSD	M15	4486.98						4485.54429013	4487.29383304	0
1787162402	XAUUSD	M15	4487.89						4485.32891008	4486.31137156	0
1787163302	XAUUSD	M15	4475.33						4486.58744406	4486.44940781	1
1787164202	XAUUSD	M15	4490.38						4489.62549906	4488.03745343	0
1787165102	XAUUSD	M15	4495.14						4493.77415934	4490.90580639	0
1787166002	XAUUSD	M15	4503.27						4498.52364437	4494.71472538	0
1787166902	XAUUSD	M15	4507.34						4503.28607790	4499.00040164	0
1787167802	XAUUSD	M15	4507.00						4507.67214541	4503.33627353	0
1787168702	XAUUSD	M15	4511.44						4511.54144735	4507.43886044	0
1787169602	XAUUSD	M15	4506.92						4514.75362659	4511.09624351	0
1787170502	XAUUSD	M15	4518.62						4517.36209662	4514.22917007	0
1787171402	XAUUSD	M15	4519.36						4519.09001108	4516.65959057	0
1787172302	XAUUSD	M15	4523.05						4520.02449919	4518.34204488	0
1787176802	XAUUSD	M15	4520.10				4527.47000		4520.26116325	4519.30160407	0
1787177702	XAUUSD	M15	4520.91						4520.08491229	4519.69325818	0
1787178602	XAUUSD	M15	4518.46						4519.64793118	4519.67059468	1
1787179502	XAUUSD	M15	4518.85						4519.05870066	4519.36464767	0
1787180402	XAUUSD	M15	4519.33						4518.29045131	4518.82754949	0
1787181302	XAUUSD	M15	4517.58						4517.26650038	4518.04702494	0
1787182202	XAUUSD	M15	4514.27						4515.93228685	4516.98965590	0
1787183102	XAUUSD	M15	4511.63						4514.26809176	4515.62887383	0
1787184002	XAUUSD	M15	4515.86						4512.22655540	4513.92771461	0
1787184902	XAUUSD	M15	4510.37						4509.58061091	4511.75416276	0
1787185802	XAUUSD	M15	4506.22						4506.46117563	4509.10766920	0
1787186702	XAUUSD	M15	4504.61						4503.06471832	4506.08619376	0
1787187602	XAUUSD	M15	4493.30						4499.63933647	4502.86276511	0
1787188502	XAUUSD	M15	4500.41						4496.69122401	4499.77699456	0
1787189402	XAUUSD	M15	4493.80						4494.23375343	4497.00537400	0
1787190302	XAUUSD	M15	4489.77						4492.56928398	4494.78732899	0
1787191202	XAUUSD	M15	4497.71						4491.85779243	4493.32256071	0
1787192102	XAUUSD	M15	4492.95						4491.81922624	4492.57089347	0
1787193002	XAUUSD	M15	4490.55						4492.41822224	4492.49455786	0
1787193902	XAUUSD	M15	4490.68						4493.44370438	4492.96913112	1
1787194802	XAUUSD	M15	4492.80						4494.59308811	4493.78110961	0
1787195702	XAUUSD	M15	4493.42						4495.45412087	4494.61761524	0
1787196602	XAUUSD	M15	4497.82						4495.72130368	4495.16945946	0
1787197502	XAUUSD	M15	4498.80						4495.10884129	4495.13915038	1
1787198402	XAUUSD	M15	4496.38						4493.58959486	4494.36437262	0
1787199302	XAUUSD	M15	4489.79						4491.43064099	4492.89750681	0
1787200202	XAUUSD	M15	4487.19						4489.11540101	4491.00645391	0
1787201102	XAUUSD	M15	4488.46						4487.06478731	4489.03562061	0
1787202002	XAUUSD	M15	4485.39						4485.51400591	4487.27481326	0
1787202902	XAUUSD	M15	4483.32						4484.71417373	4485.99449350	0
1787203802	XAUUSD	M15	4480.77						4484.76313389	4485.37881369	0
1787204702	XAUUSD	M15	4481.29					4477.88000	4485.66906765	4485.52394067	1
1787205602	XAUUSD	M15	4492.75						4487.22243276	4486.37318672	0
1787206502	XAUUSD	M15	4494.04						4488.83110366	4487.60214519	0
1787207402	XAUUSD	M15	4492.56						4490.21685772	4488.90950145	0
1787208302	XAUUSD	M15	4493.86						4491.22705843	4490.06827994	0
1787209202	XAUUSD	M15	4487.92						4491.72776574	4490.89802284	0
1787210102	XAUUSD	M15	4484.05						4491.86297158	4491.38049721	0
1787211002	XAUUSD	M15	4491.22						4491.76898998	4491.57474359	0
1787211902	XAUUSD	M15	4490.92						4491.32603957	4491.45039158	1
1787212802	XAUUSD	M15	4494.47						4490.71286724	4491.08162941	0
1787213702	XAUUSD	M15	4491.51						4490.06461156	4490.57312048	0
1787214602	XAUUSD	M15	4490.64						4489.59422384	4490.08367216	0
1787215502	XAUUSD	M15	4489.37						4489.45471169	4489.76919192	0
1787216402	XAUUSD	M15	4492.37						4489.66580772	4489.71749982	0
1787217302	XAUUSD	M15	4490.09						4490.06591673	4489.89170827	1
1787218202	XAUUSD	M15	4489.24						4490.55307229	4490.22239028	0
1787219102	XAUUSD	M15	4482.68						4490.92331995	4490.57285512	0
1787220002	XAUUSD	M15	4490.44						4491.10915471	4490.84100491	0
1787220902	XAUUSD	M15	4493.88						4490.65945632	4490.75023062	1
1787221802	XAUUSD	M15	4491.14						4489.28739436	4490.01881249	0
1787222702	XAUUSD	M15	4490.00						4486.97656255	4488.49768752	0
1787223602	XAUUSD	M15	4484.99						4483.75118765	4486.12443759	0
1787224502	XAUUSD	M15	4484.20						4479.85747340	4482.99095549	0
1787225402	XAUUSD	M15	4474.72						4475.55754649	4479.27425099	0
1787226302	XAUUSD	M15	4467.02						4471.43457924	4475.35441511	0
1787227202	XAUUSD	M15	4462.42					4450.57000	4468.08783125	4471.72112318	0
1787228102	XAUUSD	M15	4459.28						4465.97787965	4468.84950141	0
1787229002	XAUUSD	M15	4466.69						4465.43526332	4467.14238237	0
1787229902	XAUUSD	M15	4474.77						4466.44158268	4466.79198253	0
1787230802	XAUUSD	M15	4473.03						4468.88057477	4467.83627865	1
1787231702	XAUUSD	M15	4471.90						4472.84310282	4470.33969074	0
1787232602	XAUUSD	M15	4486.58						4478.31403753	4474.32686413	0
1787233502	XAUUSD	M15	4481.60						4484.75386211	4479.54036312	0
1787234402	XAUUSD	M15	4485.03						4492.05219587	4485.79627949	0
1787235302	XAUUSD	M15	4491.64						4499.76734208	4492.78181079	0
1787236202	XAUUSD	M15	4499.18						4507.26114279	4500.02147679	0
1787237102	XAUUSD	M15	4516.02						4513.82908127	4506.92527903	0
1787238002	XAUUSD	M15	4534.50						4518.60746791	4512.76637347	0
1787238902	XAUUSD	M15	4532.44				4540.83000		4520.87489988	4516.82063668	0
1787239802	XAUUSD	M15	4511.54						4520.77791823	4518.79927745	0
1787240702	XAUUSD	M15	4521.56						4519.26201040	4519.03064393	0
1787241602	XAUUSD	M15	4511.21						4516.64923328	4517.83993860	1
1787242502	XAUUSD	M15	4509.39						4513.84261736	4515.84127798	0
1787243402	XAUUSD	M15	4509.24						4511.48080983	4513.66104390	0
1787244302	XAUUSD	M15	4510.04						4509.98145819	4511.82125105	0
1787245202	XAUUSD	M15	4509.51						4509.57621275	4510.69873190	0
1787246102	XAUUSD	M15	4513.01						4510.37547487	4510.53710338	0
1787247002	XAUUSD	M15	4518.26						4512.20166799	4511.36938569	1
1787247902	XAUUSD	M15	4519.86						4514.68528880	4513.02733724	0
1787248802	XAUUSD	M15	4510.96						4517.44278593	4515.23506159	0
1787249702	XAUUSD	M15	4518.94						4520.33245343	4517.78375751	0
1787250602	XAUUSD	M15	4520.21						4522.81082947	4520.29729349	0
1787251502	XAUUSD	M15	4521.99						4524.58253390	4522.43991369	0
1787252402	XAUUSD	M15	4527.52						4525.45954680	4523.94973025	0
1787253302	XAUUSD	M15	4522.80						4525.33068211	4524.64020618	0
1787254202	XAUUSD	M15	4526.40						4524.49496896	4524.56758757	1
1787255102	XAUUSD	M15	4528.79						4523.15663652	4523.86211205	0
1787256002	XAUUSD	M15	4522.42						4521.61075279	4522.73643242	0
1787256902	XAUUSD	M15	4520.79						4520.38029192	4521.55836217	0
1787257802	XAUUSD	M15	4518.31						4519.76913947	4520.66375082	0
1787258702	XAUUSD	M15	4519.31						4519.97229797	4520.31802439	0
1787263202	XAUUSD	M15	4518.46						4520.91642811	4520.61722625	1
1787264102	XAUUSD	M15	4519.41						4522.34441736	4521.48082181	0
1787265002	XAUUSD	M15	4522.65						4523.89832887	4522.68957534	0
1787265902	XAUUSD	M15	4524.20						4525.15469612	4523.92213573	0
1787266802	XAUUSD	M15	4531.78						4525.76417345	4524.84315459	0
1787267702	XAUUSD	M15	4527.01						4525.35928152	4525.10121806	0
1787268602	XAUUSD	M15	4524.64						4524.08405497	4524.59263651	1
1787269502	XAUUSD	M15	4526.30						4522.20356883	4523.39810267	0
1787270402	XAUUSD	M15	4518.46						4520.06303713	4521.73056990	0
1787271302	XAUUSD	M15	4514.95						4518.34196659	4520.03626825	0
1787272202	XAUUSD	M15	4513.73						4517.48480139	4518.76053482	0
1787273102	XAUUSD	M15	4510.56						4517.74679760	4518.25366621	0
1787274002	XAUUSD	M15	4520.74					4508.89000	4519.18450668	4518.71908644	1
1787274902	XAUUSD	M15	4529.36						4521.34492474	4520.03200559	0
1787275802	XAUUSD	M15	4525.94						4523.72606559	4521.87903559	0
1787276702	XAUUSD	M15	4530.72						4526.12778077	4524.00340818	0
1787277602	XAUUSD	M15	4521.01						4528.26082416	4526.13211617	0
1787278502	XAUUSD	M15	4527.35						4530.25214573	4528.19213095	0
1787279402	XAUUSD	M15	4537.89						4531.89171803	4530.04192449	0
1787280302	XAUUSD	M15	4533.78						4532.96503882	4531.50348165	0
1787281202	XAUUSD	M15	4532.50						4533.66751476	4532.58549821	0
1787282102	XAUUSD	M15	4529.60						4534.19955979	4533.39252900	0
1787283002	XAUUSD	M15	4529.25						4534.81898142	4534.10575521	0
1787283902	XAUUSD	M15	4535.52						4535.64841824	4534.87708672	0
1787284802	XAUUSD	M15	4539.92						4536.58712731	4535.73210702	0
1787285702	XAUUSD	M15	4546.76						4537.55601346	4536.64406024	0
1787286602	XAUUSD	M15	4541.65						4538.43331871	4537.53868947	0
1787287502	XAUUSD	M15	4540.56						4539.47395267	4538.50632107	0
1787288402	XAUUSD	M15	4537.27						4540.84257903	4539.67445005	0
1787289302	XAUUSD	M15	4530.60						4542.73589012	4541.20517009	0
1787290202	XAUUSD	M15	4543.39						4545.31730798	4543.26123904	0
1787291102	XAUUSD	M15	4553.45						4548.15839309	4545.70981606	0
1787292002	XAUUSD	M15	4548.86						4550.89942908	4548.30462257	0
1787292902	XAUUSD	M15	4555.43						4553.60460912	4550.95461585	0
1787293802	XAUUSD	M15	4562.56						4556.14535240	4553.54998412	0
1787294702	XAUUSD	M15	4560.86						4558.42407464	4555.98702938	0
1787295602	XAUUSD	M15	4561.45						4560.68083873	4558.33393406	0
1787296502	XAUUSD	M15	4561.77						4563.18980524	4560.76186965	0
1787297402	XAUUSD	M15	4564.27						4566.10518344	4563.43352654	0
1787298302	XAUUSD	M15	4564.27						4569.43962089	4566.43657372	0
1787299202	XAUUSD	M15	4565.54						4573.12124887	4569.77891130	0
1787300102	XAUUSD	M15	4579.29						4576.92336572	4573.35113851	0
1787301002	XAUUSD	M15	4582.53						4580.25205004	4576.80159427	0
1787301902	XAUUSD	M15	4584.24						4582.82817577	4579.81488502	0
1787302802	XAUUSD	M15	4599.19						4584.55361416	4582.18424959	0
1787303702	XAUUSD	M15	4582.24						4585.18691205	4583.68558082	0
1787304602	XAUUSD	M15	4583.21						4585.48000492	4584.58279287	0
1787305502	XAUUSD	M15	4582.72						4585.83841422	4585.21060355	0
1787306402	XAUUSD	M15	4578.79						4586.59068033	4585.90064194	0
1787307302	XAUUSD	M15	4588.57						4587.97503165	4586.93783680	0
1787308202	XAUUSD	M15	4593.26						4589.68903845	4588.31343762	0
1787309102	XAUUSD	M15	4588.42						4591.38621041	4589.84982402	0
1787310002	XAUUSD	M15	4590.58						4592.88235599	4591.36609000	0
1787310902	XAUUSD	M15	4598.52						4593.79441770	4592.58025385	0
1787311802	XAUUSD	M15	4597.30						4593.63008532	4593.10516958	0
1787312702	XAUUSD	M15	4597.00						4592.32712452	4592.71614705	1
1787313602	XAUUSD	M15	4592.83						4590.02731187	4591.37172946	0
1787314502	XAUUSD	M15	4584.82						4587.19043184	4589.28108065	0
1787315402	XAUUSD	M15	4573.67					4563.58000	4584.48765156	4586.88436610	0
1787316302	XAUUSD	M15	4578.03						4582.65033229	4584.76734920	0
1787317202	XAUUSD	M15	4584.71						4581.87281209	4583.32008064	0
1787318102	XAUUSD	M15	4584.13						4582.04763694	4582.68385879	0
1787319002	XAUUSD	M15	4587.54						4583.10883620	4582.89634750	1
1787319902	XAUUSD	M15	4581.04						4584.80625029	4583.85129889	0
1787320802	XAUUSD	M15	4589.57						4587.14610142	4585.49870016	0
1787321702	XAUUSD	M15	4603.14						4589.78332402	4587.64101209	0
1787322602	XAUUSD	M15	4582.40						4592.36115285	4590.00108247	0
1787323502	XAUUSD	M15	4591.56						4595.49783253	4592.74945750	0
1787324402	XAUUSD	M15	4595.16						4599.04471355	4595.89708553	0
1787325302	XAUUSD	M15	4602.90						4602.97617395	4599.43662974	0
1787326202	XAUUSD	M15	4609.52						4607.05952210	4603.24807592	0
1787327102	XAUUSD	M15	4614.54						4611.04153436	4607.14480514	0
1787328002	XAUUSD	M15	4614.50						4614.73300498	4610.93890506	0
1787328902	XAUUSD	M15	4614.05						4618.00146635	4614.47018570	0
1787329802	XAUUSD	M15	4621.57						4620.69985769	4617.58502169	0
1787330702	XAUUSD	M15	4628.85						4622.52940340	4620.05721255	0
1787331602	XAUUSD	M15	4623.34				4631.98000		4623.39219709	4621.72470482	0
1787332502	XAUUSD	M15	4622.16						4623.58716790	4622.65593636	0
1787333402	XAUUSD	M15	4619.52						4623.36507365	4623.01050501	0
1787334302	XAUUSD	M15	4620.54						4623.03005264	4623.02027882	0
1787335202	XAUUSD	M15	4624.13						4622.73774659	4622.87901270	1
1787336102	XAUUSD	M15	4625.17						4622.52479754	4622.70190512	0
1787337002	XAUUSD	M15	4620.88						4622.33379673	4622.51785093	0
1787337902	XAUUSD	M15	4624.34						4622.13147346	4622.32466219	0
1787338802	XAUUSD	M15	4622.74						4621.56713032	4621.94589626	0
1787339702	XAUUSD	M15	4618.10						4620.47187516	4621.20888571	0
1787340602	XAUUSD	M15	4618.06						4618.85398380	4620.03143476	0
1787341502	XAUUSD	M15	4616.92						4616.75373011	4618.39258243	0
1787342402	XAUUSD	M15	4616.85						4614.38307148	4616.38782696	0
1787343302	XAUUSD	M15	4610.87						4612.04812742	4614.21797719	0
1787344202	XAUUSD	M15	4607.97						4610.20150051	4612.20973885	0
1787345102	XAUUSD	M15	4603.89						4609.13456120	4610.67215002	0
1787522402	XAUUSD	M15	4617.50						4609.06738228	4609.86976615	0
1787523302	XAUUSD	M15	4614.29						4609.58792957	4609.72884786	0
1787524202	XAUUSD	M15	4611.00						4610.60305122	4610.16594954	1
1787525102	XAUUSD	M15	4606.20						4611.92400311	4611.04497632	0
1787526002	XAUUSD	M15	4607.53						4613.40668303	4612.22582968	0
1787526902	XAUUSD	M15	4615.15						4614.81083940	4613.51833454	0
1787527802	XAUUSD	M15	4608.37						4615.74149275	4614.62991365	0
1787528702	XAUUSD	M15	4624.17						4616.33777160	4615.48384262	0
1787529602	XAUUSD	M15	4637.28						4616.32066258	4615.90225260	0
1787530502	XAUUSD	M15	4604.95					4594.67000	4615.69902121	4615.80063691	1
1787531402	XAUUSD	M15	4607.16						4615.79387632	4615.79725661	0
1787532302	XAUUSD	M15	4621.65						4617.03333095	4616.41529378	1
1787533202	XAUUSD	M15	4622.13						4619.35563935	4617.88546657	0
1787534102	XAUUSD	M15	4614.73						4622.78808990	4620.33677823	0
1787535002	XAUUSD	M15	4618.37						4627.38052769	4623.85865296	0
1787535902	XAUUSD	M15	4632.11						4632.66898868	4628.26382082	0
1787536802	XAUUSD	M15	4650.28						4637.78740941	4633.02561512	0
1787537702	XAUUSD	M15	4655.38						4641.75631210	4637.39096361	0
1787538602	XAUUSD	M15	4637.58						4644.11317543	4640.75206952	0
1787539502	XAUUSD	M15	4643.66						4645.24384581	4642.99795766	0
1787540402	XAUUSD	M15	4637.15						4645.13784951	4644.06790359	0
1787541302	XAUUSD	M15	4643.82						4644.24100021	4644.15445190	0
1787542202	XAUUSD	M15	4642.94	4669.10223	4716.26610	4579.13333			4642.71414873	4643.43430031	1
1787543102	XAUUSD	M15	4641.66	4668.85552	4716.01940	4578.88663			4640.94235393	4642.18832712	0
1787544002	XAUUSD	M15	4638.64	4668.60882	4715.77270	4578.63993			4639.28899088	4640.73865900	0
1787544902	XAUUSD	M15	4640.62	4668.36212	4715.52600	4578.39323			4638.07414067	4639.40639984	0
1787545802	XAUUSD	M15	4638.18	4668.11542	4715.27930	4578.14653			4637.43255883	4638.41947933	0
1787546702	XAUUSD	M15	4638.97	4667.86872	4715.03260	4577.89983			4637.51144357	4637.96546145	0
1787547602	XAUUSD	M15	4643.54	4667.62202	4714.78590	4577.65313			4638.27042631	4638.11794388	1
1787548502	XAUUSD	M15	4636.12	4667.37532	4714.53920	4577.40642			4639.48414239	4638.80104314	0
1787549402	XAUUSD	M15	4633.57	4667.12862	4714.29249	4577.15972			4641.14537633	4639.97320973	0
1787550302	XAUUSD	M15	4640.67	4666.88191	4714.04579	4576.91302			4643.00565033	4641.48943003	0
