Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1787315102	XAUUSD	M5	4584.82						4580.71232606	4583.99212391	0
1787315402	XAUUSD	M5	4577.84						4577.78491730	4580.88852061	0
1787315702	XAUUSD	M5	4564.70						4575.74874000	4578.31863030	0
1787316002	XAUUSD	M5	4573.67					4563.58000	4575.07387574	4576.69625302	0
1787316302	XAUUSD	M5	4579.52						4575.50060363	4576.09842832	0
1787316602	XAUUSD	M5	4579.83						4576.67073259	4576.38458046	1
1787316902	XAUUSD	M5	4578.03						4578.27912414	4577.33185230	0
1787317202	XAUUSD	M5	4581.16						4580.05507421	4578.69346326	0
1787317502	XAUUSD	M5	4580.92						4581.62693165	4580.16019745	0
1787317802	XAUUSD	M5	4584.71						4582.79025508	4581.47522627	0
1787318102	XAUUSD	M5	4580.86						4583.35732802	4582.41627714	0
1787318402	XAUUSD	M5	4583.10						4583.47802442	4582.94715078	0
1787318702	XAUUSD	M5	4584.13						4583.24715823	4583.09715451	0
1787319002	XAUUSD	M5	4574.34						4582.88273681	4582.98994566	1
1787319302	XAUUSD	M5	4587.36						4582.87534100	4582.93264333	0
1787319602	XAUUSD	M5	4587.54						4583.11654244	4583.02459288	1
1787319902	XAUUSD	M5	4589.95						4583.72111723	4583.37285506	0
1787320202	XAUUSD	M5	4581.23						4584.66087833	4584.01686669	0
1787320502	XAUUSD	M5	4581.04						4586.10768962	4585.06227815	0
1787320802	XAUUSD	M5	4588.48						4587.92204746	4586.49216281	0
1787321102	XAUUSD	M5	4587.45						4589.70436744	4588.09826512	0
1787321402	XAUUSD	M5	4589.57						4591.23823473	4589.66824993	0
1787321702	XAUUSD	M5	4590.40						4592.27221289	4590.97023141	0
1787322002	XAUUSD	M5	4597.71						4592.66962494	4591.81992818	0
1787322302	XAUUSD	M5	4603.14						4592.26513380	4592.04253099	0
1787322602	XAUUSD	M5	4590.05						4591.09931779	4591.57092439	1
1787322902	XAUUSD	M5	4581.96						4589.81042340	4590.69067389	0
1787323202	XAUUSD	M5	4582.40						4588.92670828	4589.80869109	0
1787323502	XAUUSD	M5	4591.48						4588.69743367	4589.25306238	0
1787323802	XAUUSD	M5	4589.48						4589.02924939	4589.14115588	0
1787324102	XAUUSD	M5	4591.56						4590.01212549	4589.57664069	1
1787324402	XAUUSD	M5	4593.18						4591.54238121	4590.55951095	0
1787324702	XAUUSD	M5	4594.01						4593.50795218	4592.03373157	0
1787325002	XAUUSD	M5	4595.16						4595.80969649	4593.92171403	0
1787325302	XAUUSD	M5	4597.43						4598.31617401	4596.11894402	0
1787325602	XAUUSD	M5	4602.37						4600.88635421	4598.50264912	0
1787325902	XAUUSD	M5	4602.90						4603.34691686	4600.92478299	0
1787326202	XAUUSD	M5	4606.01						4605.67085793	4603.29782046	0
1787326502	XAUUSD	M5	4606.74						4607.76410506	4605.53096276	0
1787326802	XAUUSD	M5	4609.52						4609.61139314	4607.57117795	0
1787327102	XAUUSD	M5	4607.77						4611.12493541	4609.34805668	0
1787327402	XAUUSD	M5	4613.65						4612.32866415	4610.83836042	0
1787327702	XAUUSD	M5	4614.54						4613.06870136	4611.95353089	0
1787328002	XAUUSD	M5	4617.10						4613.37566506	4612.66459797	0
1787328302	XAUUSD	M5	4610.23						4613.34395076	4613.00427437	0
1787328602	XAUUSD	M5	4614.50						4613.32861568	4613.16644502	0
1787328902	XAUUSD	M5	4614.01						4613.45532203	4613.31088353	0
1787329202	XAUUSD	M5	4613.04						4613.95644923	4613.63366638	0
1787329502	XAUUSD	M5	4614.05						4615.05370181	4614.34368409	0
1787329802	XAUUSD	M5	4615.72						4616.80462867	4615.57415638	0
1787330102	XAUUSD	M5	4619.28						4619.10521744	4617.33968691	0
1787330402	XAUUSD	M5	4621.57						4621.68712337	4619.51340514	0
1787330702	XAUUSD	M5	4624.00						4624.21061427	4621.86200970	0
1787331002	XAUUSD	M5	4627.39						4626.30560983	4624.08380977	0
1787331302	XAUUSD	M5	4628.85						4627.60567026	4625.84474001	0
1787331602	XAUUSD	M5	4627.52						4627.91712198	4626.88093099	0
1787331902	XAUUSD	M5	4630.63				4631.98000		4627.30060746	4627.09076923	0
1787332202	XAUUSD	M5	4623.34						4625.85244194	4626.47160558	1
1787332502	XAUUSD	M5	4623.11						4624.03170317	4625.25165437	0
1787332802	XAUUSD	M5	4618.28						4622.14359520	4623.69762479	0
1787333102	XAUUSD	M5	4622.16						4620.61891868	4622.15827173	0
1787333402	XAUUSD	M5	4620.66						4619.59584515	4620.87705844	0
1787333702	XAUUSD	M5	4622.75						4619.22788908	4620.05247376	0
1787334002	XAUUSD	M5	4619.52						4619.46485692	4619.75866534	0
1787334302	XAUUSD	M5	4618.85						4620.28049859	4620.01958196	1
1787334602	XAUUSD	M5	4619.77						4621.50614996	4620.76286596	0
1787334902	XAUUSD	M5	4620.54						4622.87498956	4621.81892776	0
1787335202	XAUUSD	M5	4626.06						4624.13304119	4622.97598447	0
1787335502	XAUUSD	M5	4625.82						4624.96203674	4623.96901061	0
1787335802	XAUUSD	M5	4624.13						4625.29581636	4624.63241348	0
1787336102	XAUUSD	M5	4626.73						4625.20445395	4624.91843372	0
1787336402	XAUUSD	M5	4626.42						4624.74405344	4624.83124358	1
1787336702	XAUUSD	M5	4625.17						4624.07855757	4624.45490058	0
1787337002	XAUUSD	M5	4622.14						4623.41058835	4623.93274447	0
1787337302	XAUUSD	M5	4619.75						4622.93316588	4623.43295517	0
1787337602	XAUUSD	M5	4620.88						4622.76548982	4623.09922250	0
1787337902	XAUUSD	M5	4624.61						4622.84234153	4622.97078201	0
1787338202	XAUUSD	M5	4624.77						4622.97102433	4622.97090317	1
1787338502	XAUUSD	M5	4624.34						4623.02916581	4623.00003449	0
1787338802	XAUUSD	M5	4622.03						4622.92213493	4622.96108471	1
1787339102	XAUUSD	M5	4621.27						4622.63134963	4622.79621717	0
1787339402	XAUUSD	M5	4622.74						4622.15197279	4622.47409498	0
1787339702	XAUUSD	M5	4622.50						4621.47458867	4621.97434182	0
1787340002	XAUUSD	M5	4622.35						4620.68723636	4621.33078909	0
1787340302	XAUUSD	M5	4618.10						4619.89886930	4620.61482920	0
1787340602	XAUUSD	M5	4617.05						4619.32076155	4619.96779538	0
1787340902	XAUUSD	M5	4617.94						4619.03588981	4619.50184259	0
1787341202	XAUUSD	M5	4618.06						4618.99702283	4619.24943271	0
1787341502	XAUUSD	M5	4622.78						4619.12051354	4619.18497313	0
1787341802	XAUUSD	M5	4622.79						4619.14053440	4619.16275376	0
1787342102	XAUUSD	M5	4616.92						4618.89552422	4619.02913899	0
1787342402	XAUUSD	M5	4617.33						4618.37527953	4618.70220926	0
1787342702	XAUUSD	M5	4616.48						4617.45314605	4618.07767765	0
1787343002	XAUUSD	M5	4616.85						4616.09480456	4617.08624111	0
1787343302	XAUUSD	M5	4612.74						4614.31938692	4615.70281401	0
1787343602	XAUUSD	M5	4610.99						4612.31525209	4614.00903305	0
1787343902	XAUUSD	M5	4610.87						4610.28005764	4612.14454535	0
1787344202	XAUUSD	M5	4610.51						4608.43050568	4610.28752551	0
1787344502	XAUUSD	M5	4608.36						4606.99632995	4608.64192773	0
1787344802	XAUUSD	M5	4607.97						4606.23051980	4607.43622376	0
1787345102	XAUUSD	M5	4606.27						4606.28759175	4606.86190776	0
1787345402	XAUUSD	M5	4604.97						4607.25088391	4607.05639584	1
1787345702	XAUUSD	M5	4603.89					4602.79000	4609.06138918	4608.05889251	0
1787522402	XAUUSD	M5	4610.37				4624.19000		4611.47832086	4609.76860669	0
1787522702	XAUUSD	M5	4617.42						4613.94385055	4611.85622862	0
1787523002	XAUUSD	M5	4617.50						4615.87054062	4613.86338462	0
1787523302	XAUUSD	M5	4618.42						4616.91840526	4615.39089494	0
1787523602	XAUUSD	M5	4617.46						4616.89520997	4616.14305245	0
1787523902	XAUUSD	M5	4614.29						4615.87833895	4616.01069570	1
1787524202	XAUUSD	M5	4614.53						4614.18131978	4615.09600774	0
1787524502	XAUUSD	M5	4611.68						4612.15387915	4613.62494344	0
1787524802	XAUUSD	M5	4611.00						4610.23645374	4611.93069859	0
1787525102	XAUUSD	M5	4608.54						4608.73310848	4610.33190354	0
1787525402	XAUUSD	M5	4607.72						4607.84698259	4609.08944306	0
1787525702	XAUUSD	M5	4606.20						4607.58518943	4608.33731625	0
1787526002	XAUUSD	M5	4607.54						4607.82785786	4608.08258706	0
1787526302	XAUUSD	M5	4607.73						4608.31436661	4608.19847683	1
1787526602	XAUUSD	M5	4607.53						4608.84517273	4608.52182478	0
1787526902	XAUUSD	M5	4607.55						4609.35378737	4608.93780607	0
1787527202	XAUUSD	M5	4612.86						4609.93335417	4609.43558012	0
1787527502	XAUUSD	M5	4615.15						4610.67948581	4610.05753296	0
1787527802	XAUUSD	M5	4618.02						4611.86235350	4610.95994323	0
1787528102	XAUUSD	M5	4613.47						4613.68683250	4612.32338787	0
1787528402	XAUUSD	M5	4608.37						4616.38192744	4614.35265765	0
1787528702	XAUUSD	M5	4615.09						4619.91591598	4617.13428682	0
1787529002	XAUUSD	M5	4622.59						4623.68202266	4620.40815474	0
1787529302	XAUUSD	M5	4624.17						4626.86081864	4623.63448669	0
1787529602	XAUUSD	M5	4626.90						4628.74839216	4626.19143942	0
1787529902	XAUUSD	M5	4634.93						4628.78277285	4627.48710614	0
1787530202	XAUUSD	M5	4637.28				4640.69000		4626.60728725	4627.04719669	1
1787530502	XAUUSD	M5	4629.29						4622.44478391	4624.74599030	0
1787530802	XAUUSD	M5	4612.61						4617.20071373	4620.97335201	0
1787531102	XAUUSD	M5	4604.95					4594.67000	4612.21328047	4616.59331624	0
1787531402	XAUUSD	M5	4604.71						4608.59141357	4612.59236490	0
1787531702	XAUUSD	M5	4601.45						4607.00010655	4609.79623573	0
1787532002	XAUUSD	M5	4607.16						4607.75223688	4608.77423630	0
1787532302	XAUUSD	M5	4614.48						4610.46305895	4609.61864763	1
1787532602	XAUUSD	M5	4617.19						4614.29448990	4611.95656876	0
1787532902	XAUUSD	M5	4621.65						4618.29870189	4615.12763533	0
1787533202	XAUUSD	M5	4622.48						4621.49512183	4618.31137858	0
1787533502	XAUUSD	M5	4623.09						4623.20310917	4620.75724387	0
1787533802	XAUUSD	M5	4622.13						4623.13269612	4621.94497000	0
1787534102	XAUUSD	M5	4622.04						4621.47373708	4621.70935354	1
1787534402	XAUUSD	M5	4614.93						4618.78675582	4620.24805468	0
1787534702	XAUUSD	M5	4614.73						4616.07292399	4618.16048934	0
1787535002	XAUUSD	M5	4614.35						4614.22275648	4616.19162291	0
1787535302	XAUUSD	M5	4614.23						4614.00125507	4615.09643899	0
1787535602	XAUUSD	M5	4618.37						4615.89201841	4615.49422870	1
1787535902	XAUUSD	M5	4618.82						4619.88064303	4617.68743587	0
1787536202	XAUUSD	M5	4628.80						4625.67479470	4621.68111528	0
1787536502	XAUUSD	M5	4632.11						4632.43773797	4627.05942662	0
1787536802	XAUUSD	M5	4637.01						4639.34242487	4633.20092575	0
1787537102	XAUUSD	M5	4642.56						4645.53245018	4639.36668796	0
1787537402	XAUUSD	M5	4650.28						4650.26990623	4644.81829710	0
1787537702	XAUUSD	M5	4654.64						4653.00132352	4648.90981031	0
1787538002	XAUUSD	M5	4654.44						4653.53804995	4651.22393013	0
1787538302	XAUUSD	M5	4655.38						4652.09653034	4651.66023023	0
1787538602	XAUUSD	M5	4651.89				4656.64000		4649.12799640	4650.39411331	1
1787538902	XAUUSD	M5	4645.13						4645.34027922	4647.86719627	0
1787539202	XAUUSD	M5	4637.58						4641.54223447	4644.70471537	0
1787539502	XAUUSD	M5	4628.69						4638.46792864	4641.58632201	0
1787539802	XAUUSD	M5	4638.30						4636.70701810	4639.14667005	0
1787540102	XAUUSD	M5	4643.66						4636.15748799	4637.65207902	0
1787540402	XAUUSD	M5	4640.26						4636.59260291	4637.12234097	0
1787540702	XAUUSD	M5	4637.78						4637.85029596	4637.48631846	1
1787541002	XAUUSD	M5	4637.15						4639.65937128	4638.57284487	0
1787541302	XAUUSD	M5	4638.88						4641.65622033	4640.11453260	0
1787541602	XAUUSD	M5	4642.50						4643.43941346	4641.77697303	0
1787541902	XAUUSD	M5	4643.82						4644.67235173	4643.22466238	0
1787542202	XAUUSD	M5	4647.68						4645.20344876	4644.21405557	0
1787542502	XAUUSD	M5	4647.50						4644.96142927	4644.58774242	0
1787542802	XAUUSD	M5	4642.94						4644.09369511	4644.34071877	1
1787543102	XAUUSD	M5	4642.71						4642.92408839	4643.63240358	0
1787543402	XAUUSD	M5	4641.24						4641.65733006	4642.64486682	0
1787543702	XAUUSD	M5	4641.66						4640.50194103	4641.57340393	0
1787544002	XAUUSD	M5	4639.83						4639.52747933	4640.55044163	0
1787544302	XAUUSD	M5	4633.89						4638.76172402	4639.65608282	0
1787544602	XAUUSD	M5	4638.64						4638.30149961	4638.97879122	0
1787544902	XAUUSD	M5	4640.12						4637.95970256	4638.46924689	0
1787545202	XAUUSD	M5	4637.99						4637.63582952	4638.05253820	0
1787545502	XAUUSD	M5	4640.62						4637.37661147	4637.71457483	0
1787545802	XAUUSD	M5	4635.79						4637.18676883	4637.45067183	0
1787546102	XAUUSD	M5	4636.61						4637.28665404	4637.36866293	0
1787546402	XAUUSD	M5	4638.18						4637.72522395	4637.54694344	1
1787546702	XAUUSD	M5	4636.56						4638.44596409	4637.99645377	0
1787547002	XAUUSD	M5	4639.95						4639.38831829	4638.69238603	0
1787547302	XAUUSD	M5	4638.97						4640.28699770	4639.48969186	0
1787547602	XAUUSD	M5	4639.63						4640.93572843	4640.21271015	0
1787547902	XAUUSD	M5	4639.81						4641.10296839	4640.65783927	0
1787548202	XAUUSD	M5	4643.54						4640.67083352	4640.66433639	0
1787548502	XAUUSD	M5	4643.24						4639.57965359	4640.12199499	1
1787548802	XAUUSD	M5	4638.78						4638.02063075	4639.07131287	0
1787549102	XAUUSD	M5	4636.12						4636.37765119	4637.72448203	0
1787549402	XAUUSD	M5	4632.76					4630.03000	4635.06796793	4636.39622498	0
1787549702	XAUUSD	M5	4633.24						4634.54186786	4635.46904642	0
1787550002	XAUUSD	M5	4633.57						4635.04875487	4635.25890064	0
1787550302	XAUUSD	M5	4638.40						4636.65796593	4635.95843329	1
1787550602	XAUUSD	M5	4638.50						4639.12399622	4637.54121475	0
1787550902	XAUUSD	M5	4640.67						4642.14876367	4639.84498921	0
1787551202	XAUUSD	M5	4644.92						4645.29724608	4642.57111765	0
1787551502	XAUUSD	M5	4648.93						4648.04878743	4645.30995254	0
1787551802	XAUUSD	M5	4652.19						4649.99394391	4647.65194822	0
1787552102	XAUUSD	M5	4656.25				4659.72000		4650.92053487	4649.28624155	0
1787552402	XAUUSD	M5	4650.07						4650.82155384	4650.05389770	0
1787552702	XAUUSD	M5	4642.63						4650.12619854	4650.09004812	0
1787553002	XAUUSD	M5	4650.58						4649.36688447	4649.72846630	1
1787553302	XAUUSD	M5	4651.11						4648.64390920	4649.18618775	0
1787553602	XAUUSD	M5	4642.82						4648.16288275	4648.67453525	0
1787553902	XAUUSD	M5	4650.20						4648.19049064	4648.43251294	0
1787554202	XAUUSD	M5	4651.22						4648.45315370	4648.44283332	1
1787554502	XAUUSD	M5	4649.95						4648.72441303	4648.58362318	0
1787554802	XAUUSD	M5	4648.83						4648.79394907	4648.68878612	0
1787555102	XAUUSD	M5	4646.58						4648.49632307	4648.59255460	1
1787555402	XAUUSD	M5	4648.14						4647.76420894	4648.17838177	0
1787555702	XAUUSD	M5	4646.01						4646.54300622	4647.36069399	0
1787556002	XAUUSD	M5	4643.46						4644.98238449	4646.17153924	0
1787556302	XAUUSD	M5	4642.73						4643.31147395	4644.74150659	0
1787556602	XAUUSD	M5	4646.63						4641.72599928	4643.23375294	0
1787556902	XAUUSD	M5	4644.51						4640.25589190	4641.74482242	0
1787557202	XAUUSD	M5	4634.85						4639.02589254	4640.38535748	0
1787557502	XAUUSD	M5	4631.03						4638.25609595	4639.32072672	0
1787557802	XAUUSD	M5	4636.02						4637.93651948	4638.62862310	0
1787558102	XAUUSD	M5	4641.51						4637.77591381	4638.20226845	0
1787558402	XAUUSD	M5	4640.82						4637.47498085	4637.83862465	0
1787558702	XAUUSD	M5	4638.47						4636.97255624	4637.40559045	0
1787559002	XAUUSD	M5	4637.63						4636.36057020	4636.88308032	0
1787559302	XAUUSD	M5	4636.06						4635.80910928	4636.34609480	0
1787559602	XAUUSD	M5	4635.87						4635.53989172	4635.94299326	0
1787559902	XAUUSD	M5	4629.65						4635.73534880	4635.83917103	0
1787560202	XAUUSD	M5	4634.32					4628.93000	4636.63627740	4636.23772422	1
1787560502	XAUUSD	M5	4637.31						4638.04917641	4637.14345031	0
1787560802	XAUUSD	M5	4645.24						4639.69483986	4638.41914509	0
1787561102	XAUUSD	M5	4643.63						4641.08226044	4639.75070276	0
1787561402	XAUUSD	M5	4641.45						4641.97256124	4640.86163200	0
1787561702	XAUUSD	M5	4638.13						4642.24816633	4641.55489916	0
1787562002	XAUUSD	M5	4642.48						4641.92544821	4641.74017369	0
1787562302	XAUUSD	M5	4642.07						4640.94211317	4641.34114343	1
1787562602	XAUUSD	M5	4641.88						4639.50516218	4640.42315281	0
1787562902	XAUUSD	M5	4636.72						4637.97156844	4639.19736062	0
1787563202	XAUUSD	M5	4636.94						4636.83603905	4638.01669984	0
1787563502	XAUUSD	M5	4635.87						4636.36481341	4637.19075662	0
1787563802	XAUUSD	M5	4635.25						4636.74618748	4636.96847205	0
1787564102	XAUUSD	M5	4637.04						4637.99022362	4637.47934784	1
1787564402	XAUUSD	M5	4639.21						4639.87105996	4638.67520390	0
1787564702	XAUUSD	M5	4643.87						4642.04096842	4640.35808616	0
1787565002	XAUUSD	M5	4644.16						4644.08309281	4642.22058948	0
1787565302	XAUUSD	M5	4645.83						4645.73510788	4643.97784868	0
1787565602	XAUUSD	M5	4648.69						4646.81000948	4645.39392908	0
1787565902	XAUUSD	M5	4646.83						4647.23600038	4646.31496473	0
1787566202	XAUUSD	M5	4648.11						4647.16644326	4646.74070399	0
1787566502	XAUUSD	M5	4646.80						4646.78913379	4646.76491889	0
1787566802	XAUUSD	M5	4644.96						4646.33180273	4646.54836081	1
1787567102	XAUUSD	M5	4643.23						4645.95748820	4646.25292450	0
1787567402	XAUUSD	M5	4645.09						4645.73668251	4645.99480350	0
1787567702	XAUUSD	M5	4647.92						4645.55209871	4645.77345111	0
1787568002	XAUUSD	M5	4644.17						4645.22518393	4645.49931752	0
1787568302	XAUUSD	M5	4645.63						4644.77123460	4645.13527606	0
1787568602	XAUUSD	M5	4645.81						4644.16063502	4644.64795554	0
1787568902	XAUUSD	M5	4643.31						4643.47511379	4644.06153466	0
1787569202	XAUUSD	M5	4645.87						4642.95093239	4643.50623353	0
1787569502	XAUUSD	M5	4640.44						4642.71032565	4643.10827959	0
1787569802	XAUUSD	M5	4642.16						4643.09894339	4643.10361149	0
1787570102	XAUUSD	M5	4644.54						4644.18806710	4643.64583930	1
1787570402	XAUUSD	M5	4641.54						4645.89350782	4644.76967356	0
1787570702	XAUUSD	M5	4646.32						4648.18952411	4646.47959884	0
1787571002	XAUUSD	M5	4650.70						4650.74082131	4648.61021007	0
1787571302	XAUUSD	M5	4660.61						4653.15792042	4650.88406525	0
1787571602	XAUUSD	M5	4658.83						4654.94359754	4652.91383140	0
1787571902	XAUUSD	M5	4649.05						4656.03253352	4654.47318246	0
1787572202	XAUUSD	M5	4659.68						4656.68751985	4655.58035116	0
1787572502	XAUUSD	M5	4657.93						4656.74457583	4656.16246349	0
1787572802	XAUUSD	M5	4652.21						4656.42194771	4656.29220560	0
1787573102	XAUUSD	M5	4654.95						4656.07344181	4656.18282371	1
1787573402	XAUUSD	M5	4657.26						4655.83515429	4656.00898900	0
1787573702	XAUUSD	M5	4653.11						4655.80871519	4655.90885209	0
1787574002	XAUUSD	M5	4657.51						4656.19538215	4656.05211712	1
1787574302	XAUUSD	M5	4661.74						4656.91002454	4656.48107083	0
1787574602	XAUUSD	M5	4654.86						4657.84084378	4657.16095731	0
1787574902	XAUUSD	M5	4662.84						4659.15114811	4658.15605271	0
1787575202	XAUUSD	M5	4657.41						4660.66262387	4659.40933829	0
1787575502	XAUUSD	M5	4661.87						4662.52766992	4660.96850411	0
1787575802	XAUUSD	M5	4666.82						4664.63220969	4662.80035690	0
1787576102	XAUUSD	M5	4662.86						4666.81835769	4664.80935730	0
1787576402	XAUUSD	M5	4667.26						4669.08239034	4666.94587382	0
1787576702	XAUUSD	M5	4673.53						4671.16734959	4669.05661171	0
1787577002	XAUUSD	M5	4677.27						4672.74128618	4670.89894894	0
1787577302	XAUUSD	M5	4672.26						4673.57801086	4672.23847990	0
1787577602	XAUUSD	M5	4670.76						4673.73141525	4672.98494758	0
1787577902	XAUUSD	M5	4672.27						4673.19981441	4673.09238099	0
1787578202	XAUUSD	M5	4679.64						4672.02175170	4672.55706635	1
1787578502	XAUUSD	M5	4667.49				4680.85000		4670.16828383	4671.36267509	0
1787578802	XAUUSD	M5	4658.95						4668.24978722	4669.80623115	0
1787579102	XAUUSD	M5	4673.82						4666.78316667	4668.29469891	0
1787579402	XAUUSD	M5	4666.77						4665.64030120	4666.96750006	0
1787579702	XAUUSD	M5	4664.69						4665.16858384	4666.06804195	0
1787580002	XAUUSD	M5	4663.65						4665.44018515	4665.75411355	0
1787580302	XAUUSD	M5	4670.73						4666.36776528	4666.06093941	1
1787580602	XAUUSD	M5	4665.66						4667.54729205	4666.80411573	0
1787580902	XAUUSD	M5	4665.77					4655.55000	4668.86142928	4667.83277251	0
1787581202	XAUUSD	M5	4666.19						4670.09615873	4668.96446562	0
1787581502	XAUUSD	M5	4671.60						4671.04927750	4670.00687156	0
1787581802	XAUUSD	M5	4676.64						4671.51601109	4670.76144132	0
1787582102	XAUUSD	M5	4675.53						4671.43094491	4671.09619311	0
1787582402	XAUUSD	M5	4672.03						4671.01038931	4671.05329121	1
1787582702	XAUUSD	M5	4665.85						4670.62724226	4670.84026674	0
1787583002	XAUUSD	M5	4668.42						4670.70997736	4670.77512205	0
1787583302	XAUUSD	M5	4670.31						4671.32255661	4671.04883933	1
1787583602	XAUUSD	M5	4675.64						4672.33116607	4671.69000270	0
1787583902	XAUUSD	M5	4673.37						4673.37241403	4672.53120836	0
1787584202	XAUUSD	M5	4672.82						4674.13326597	4673.33223717	0
1787584502	XAUUSD	M5	4673.20						4674.27236011	4673.80229864	0
1787584802	XAUUSD	M5	4670.15						4673.47021647	4673.63625756	1
1787585102	XAUUSD	M5	4675.87				4679.36000		4671.61957664	4672.62791710	0
1787585402	XAUUSD	M5	4672.46						4668.59769483	4670.61280596	0
1787585702	XAUUSD	M5	4668.56						4664.72299842	4667.66790219	0
1787586002	XAUUSD	M5	4660.86						4660.53275850	4664.10033034	0
1787586302	XAUUSD	M5	4647.15						4656.73450608	4660.41741821	0
1787586602	XAUUSD	M5	4653.52						4654.14429462	4657.28085642	0
1787586902	XAUUSD	M5	4649.27						4652.84184589	4655.06135115	0
1787587202	XAUUSD	M5	4658.80						4652.92633467	4653.99384291	0
1787587502	XAUUSD	M5	4654.24						4653.93082445	4653.96233368	0
1787587802	XAUUSD	M5	4657.31						4655.61391332	4654.78812350	1
1787588102	XAUUSD	M5	4658.70						4657.46267519	4656.12539935	0
1787588402	XAUUSD	M5	4656.56						4658.99352925	4657.55946430	0
1787588702	XAUUSD	M5	4658.82						4659.94573244	4658.75259837	0
1787589002	XAUUSD	M5	4660.48						4660.07639192	4659.41449515	0
1787589302	XAUUSD	M5	4659.72						4659.31798225	4659.36623870	1
1787589602	XAUUSD	M5	4659.78						4657.79770179	4658.58197024	0
1787589902	XAUUSD	M5	4657.45						4655.74489854	4657.16343439	0
1787590202	XAUUSD	M5	4652.51						4653.44901819	4655.30622629	0
1787590502	XAUUSD	M5	4645.02						4651.22709823	4653.26666226	0
1787590802	XAUUSD	M5	4646.00						4649.34281732	4651.30473979	0
1787591102	XAUUSD	M5	4652.37						4647.72402878	4649.51438428	0
1787591402	XAUUSD	M5	4651.74						4646.09608053	4647.80523241	0
1787591702	XAUUSD	M5	4648.28						4644.36656034	4646.08589637	0
1787592002	XAUUSD	M5	4636.88						4642.57428167	4644.33008902	0
1787592302	XAUUSD	M5	4638.53						4640.99932584	4642.66470743	0
1787592602	XAUUSD	M5	4637.64						4639.60703743	4641.13587243	0
1787592902	XAUUSD	M5	4641.24						4638.40896121	4639.77241682	0
1787593202	XAUUSD	M5	4638.66						4637.31960235	4638.54600958	0
1787593502	XAUUSD	M5	4634.11						4636.40958420	4637.47779689	0
1787593802	XAUUSD	M5	4634.36						4635.76630614	4636.62205152	0
1787594102	XAUUSD	M5	4636.86						4635.32983026	4635.97594089	0
1787594402	XAUUSD	M5	4640.15						4634.94034567	4635.45814328	0
1787594702	XAUUSD	M5	4632.10					4625.26000	4634.44849536	4634.95331932	0
1787595002	XAUUSD	M5	4632.03						4634.03306666	4634.49319299	0
1787595302	XAUUSD	M5	4628.36						4633.71527890	4634.10423594	0
1787595602	XAUUSD	M5	4636.54						4633.62814901	4633.86619247	0
1787595902	XAUUSD	M5	4640.31						4633.57650717	4633.72134982	0
1787596202	XAUUSD	M5	4632.20						4633.50629236	4633.61382109	0
1787596502	XAUUSD	M5	4630.32						4633.63814485	4633.62598297	1
1787596802	XAUUSD	M5	4634.95						4634.04531012	4633.83564655	0
1787597102	XAUUSD	M5	4633.45						4634.60217777	4634.21891216	0
1787597402	XAUUSD	M5	4633.81						4635.32165498	4634.77028357	0
1787597702	XAUUSD	M5	4636.55						4636.16919030	4635.46973693	0
1787598002	XAUUSD	M5	4639.07						4637.05221642	4636.26097668	0
1787598302	XAUUSD	M5	4638.65						4637.91254039	4637.08675854	0
1787598602	XAUUSD	M5	4636.33						4638.81812011	4637.95243932	0
1787598902	XAUUSD	M5	4642.94						4639.91895690	4638.93569811	0
1787599202	XAUUSD	M5	4642.40						4641.15828615	4640.04699213	0
1787599502	XAUUSD	M5	4641.44						4642.65154531	4641.34926872	0
1787599802	XAUUSD	M5	4641.08						4644.48740894	4642.91833883	0
1787600102	XAUUSD	M5	4644.75						4646.64926116	4644.78380000	0
1787600402	XAUUSD	M5	4650.01						4648.91573425	4646.84976712	0
1787600702	XAUUSD	M5	4654.99						4650.96978709	4648.90977711	0
1787601002	XAUUSD	M5	4653.02						4652.50249348	4650.70613529	0
1787601302	XAUUSD	M5	4651.74						4653.44712782	4652.07663156	0
1787601602	XAUUSD	M5	4654.24						4653.77193595	4652.92428375	0
1787601902	XAUUSD	M5	4653.78						4653.41785807	4653.17107091	0
1787602202	XAUUSD	M5	4650.39						4652.48744936	4652.82926014	1
1787602502	XAUUSD	M5	4651.53						4651.25947129	4652.04436571	0
1787602802	XAUUSD	M5	4650.50						4649.95676070	4651.00056321	0
1787603102	XAUUSD	M5	4649.24						4648.85621282	4649.92838802	0
1787603402	XAUUSD	M5	4648.75						4648.20550006	4649.06694404	0
1787603702	XAUUSD	M5	4648.67						4648.16145145	4648.61419775	0
1787604002	XAUUSD	M5	4647.76						4648.77874185	4648.69646980	1
1787604302	XAUUSD	M5	4650.28						4650.00630090	4649.35138535	0
1787604602	XAUUSD	M5	4651.04						4651.65376356	4650.50257446	0
1787604902	XAUUSD	M5	4651.30						4653.48419299	4651.99338372	0
1787608802	XAUUSD	M5	4655.68						4655.26712820	4653.63025596	0
1787609102	XAUUSD	M5	4658.98						4656.73089037	4655.18057317	0
1787609402	XAUUSD	M5	4658.78						4657.71981060	4656.45019188	0
1787609702	XAUUSD	M5	4658.14						4658.29154401	4657.37086795	0
