timestamp	symbol	timeframe	close	ssa	ema_ssa	ssa_high	ssa_low	SSA Crossing
1777968902	XAUUSD	M15	4551.48	4552.80981	4551.53758	4556.02018	4548.61351	0
1777969802	XAUUSD	M15	4550.32	4554.17377	4552.85568	4557.07788	4549.81726	0
1777970702	XAUUSD	M15	4558.34	4555.20702	4554.03135	4558.01769	4550.88892	0
1777971602	XAUUSD	M15	4557.61	4555.47598	4554.75366	4558.47141	4551.61615	0
1777972502	XAUUSD	M15	4552.30	4554.92200	4554.83783	4558.29691	4551.68773	0
1777973402	XAUUSD	M15	4555.50	4553.77413	4554.30598	4557.56777	4551.06257	1
1777974302	XAUUSD	M15	4556.21	4552.19328	4553.24963	4556.40307	4549.83434	0
1777975202	XAUUSD	M15	4553.01	4550.52734	4551.88848	4555.07379	4548.17211	0
1777976102	XAUUSD	M15	4547.92	4549.29078	4550.58963	4553.90291	4546.47646	0
1777977002	XAUUSD	M15	4545.13	4549.00677	4549.79820	4553.27612	4545.24863	0
1777977902	XAUUSD	M15	4543.73	4549.96422	4549.88121	4553.49416	4544.92163	1
1777978802	XAUUSD	M15	4552.62	4552.21088	4551.04604	4554.93726	4545.82866	0
1777979702	XAUUSD	M15	4556.17	4555.30278	4553.17441	4557.37865	4548.00364	0
1777980602	XAUUSD	M15	4563.32	4558.83281	4556.00361	4560.52956	4551.02471	0
1777981502	XAUUSD	M15	4562.60	4562.28941	4559.14651	4563.97658	4554.45894	0
1777982402	XAUUSD	M15	4565.00	4565.46336	4562.30493	4567.51181	4557.88688	0
1777983302	XAUUSD	M15	4573.81	4568.17165	4565.23829	4570.91765	4561.17080	0
1777984202	XAUUSD	M15	4567.11	4570.19854	4567.71842	4573.90924	4563.97512	0
1777985102	XAUUSD	M15	4564.68	4571.90019	4569.80931	4576.49346	4566.14089	0
1777986002	XAUUSD	M15	4578.78	4573.57790	4571.69360	4578.93338	4567.91306	0
1777986902	XAUUSD	M15	4576.85	4575.04838	4573.37099	4580.96018	4569.42381	0
1777987802	XAUUSD	M15	4574.12	4576.53702	4574.95401	4582.56556	4570.59007	0
1777988702	XAUUSD	M15	4579.40	4578.20128	4576.57764	4583.91345	4571.72643	0
1777989602	XAUUSD	M15	4573.57	4579.81644	4578.19704	4584.98953	4572.89376	0
1777990502	XAUUSD	M15	4584.37	4581.29680	4579.74692	4585.67900	4574.09106	0
1777991402	XAUUSD	M15	4582.96	4581.97564	4580.86128	4585.73530	4575.22029	0
1777992302	XAUUSD	M15	4582.46	4581.56680	4581.21404	4584.99786	4575.65549	0
1777993202	XAUUSD	M15	4580.89	4579.93002	4580.57203	4583.42800	4575.12911	1
1777994102	XAUUSD	M15	4578.99	4577.13577	4578.85390	4580.97633	4573.40791	0
1777995002	XAUUSD	M15	4572.95	4573.45193	4576.15291	4577.80028	4570.57812	0
1777995902	XAUUSD	M15	4568.49	4569.39972	4572.77631	4574.11738	4566.95836	0
1777996802	XAUUSD	M15	4566.28	4565.48652	4569.13141	4570.34699	4563.05776	0
1777997702	XAUUSD	M15	4559.70	4562.10977	4565.62059	4566.95955	4559.47406	0
1777998602	XAUUSD	M15	4556.78	4559.67285	4562.64672	4564.24116	4556.72697	0
1777999502	XAUUSD	M15	4561.35	4558.34035	4560.49354	4562.47998	4555.07989	0
1778000402	XAUUSD	M15	4556.20	4557.89776	4559.19565	4561.59012	4554.47765	0
1778001302	XAUUSD	M15	4558.57	4558.29678	4558.74621	4561.46173	4554.81081	0
1778002202	XAUUSD	M15	4560.43	4559.20654	4558.97638	4561.93219	4555.72040	1
1778003102	XAUUSD	M15	4559.93	4560.27674	4559.62656	4562.71713	4556.88833	0
1778004002	XAUUSD	M15	4564.29	4561.24159	4560.43407	4563.55943	4557.97596	0
1778004902	XAUUSD	M15	4562.18	4561.74240	4561.08823	4564.14120	4558.75766	0
1778005802	XAUUSD	M15	4561.56	4561.69826	4561.39325	4564.25946	4559.05414	0
1778006702	XAUUSD	M15	4561.04	4561.09324	4561.24324	4563.88054	4558.91910	1
1778007602	XAUUSD	M15	4557.24	4560.01357	4560.62841	4562.90488	4558.32658	0
1778008502	XAUUSD	M15	4556.32	4558.68154	4559.65498	4561.53757	4557.40291	0
1778009402	XAUUSD	M15	4555.64	4557.25444	4558.45471	4559.99852	4556.24841	0
1778010302	XAUUSD	M15	4554.64	4555.85067	4557.15269	4558.47421	4554.89006	0
1778011202	XAUUSD	M15	4557.01	4554.58549	4555.86909	4557.11384	4553.47214	0
1778012102	XAUUSD	M15	4559.18	4553.54194	4554.70551	4556.16181	4552.01638	0
1778013002	XAUUSD	M15	4555.63	4552.87485	4553.79018	4555.78669	4550.65439	0
1778013902	XAUUSD	M15	4557.58	4552.96685	4553.37852	4556.23401	4549.67653	0
1778018402	XAUUSD	M15	4550.67	4554.10924	4553.74388	4557.83971	4549.46101	1
1778019302	XAUUSD	M15	4546.68	4556.79606	4555.26997	4560.76882	4550.53580	0
1778020202	XAUUSD	M15	4548.82	4561.26057	4558.26527	4565.34392	4553.27397	0
1778021102	XAUUSD	M15	4573.43	4567.34287	4562.80407	4571.45967	4557.77988	0
1778022002	XAUUSD	M15	4588.62	4574.03704	4568.42056	4578.10435	4563.89422	0
1778022902	XAUUSD	M15	4582.10	4580.60862	4574.51459	4584.62439	4570.71705	0
1778023802	XAUUSD	M15	4584.84	4587.05120	4580.78289	4590.87357	4577.56729	0
1778024702	XAUUSD	M15	4593.92	4593.23163	4587.00726	4596.83074	4584.23879	0
1778025602	XAUUSD	M15	4591.76	4598.91089	4592.95907	4602.34416	4590.46035	0
1778026502	XAUUSD	M15	4602.23	4604.24631	4598.60269	4607.46768	4596.11042	0
1778027402	XAUUSD	M15	4610.32	4609.06190	4603.83230	4612.16796	4601.32767	0
1778028302	XAUUSD	M15	4618.87	4613.30139	4608.56684	4616.42678	4605.94266	0
1778029202	XAUUSD	M15	4611.55	4616.96766	4612.76725	4620.19373	4610.01341	0
1778030102	XAUUSD	M15	4625.00	4620.55055	4616.65890	4623.63093	4613.82368	0
1778031002	XAUUSD	M15	4624.12	4623.91166	4620.28528	4626.89115	4617.62551	0
